_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,_answers_hidden,correctness,coverage,informativeness,overall,please_include_any_other_notes_here,skip,aligned,explanation_1,explanation_1_source,explanation_2,explanation_2_source,id
3478702089,7/28/2023 14:56:55,6668184934,7/28/2023 14:55:35,False,cf_internal,0.8801,47306291,GR,Attica,Athens,85.73.195.171,False,-1.0,1.0,0.0,1.0,,,"Prominent intellectual figures <mark>{includingSalman=>, including Salman}</mark> Rushdie and Noam Chomsky <mark>{=>,}</mark> condemned the closure .","- A comma was inserted after ""figures"" to separate the introductory phrase from the main clause.
- A comma was also added after ""Noam Chomsky"" to separate the two items in the list of figures.",llm,"- A comma was added to separate the nonrestrictive clause from the rest of the sentence. A space was added to separate two separate words.
- A comma was added to separate the nonrestrictive clause from the rest of the sentence.",human,wiki_test_447
3478702089,7/28/2023 18:00:25,6668242092,7/28/2023 17:58:40,False,cf_internal,0.863,47229650,US,Oklahoma,Tulsa,69.232.58.212,False,1.0,1.0,1.0,1.0,,,"Prominent intellectual figures <mark>{includingSalman=>, including Salman}</mark> Rushdie and Noam Chomsky <mark>{=>,}</mark> condemned the closure .","- A comma was inserted after ""figures"" to separate the introductory phrase from the main clause.
- A comma was also added after ""Noam Chomsky"" to separate the two items in the list of figures.",llm,"- A comma was added to separate the nonrestrictive clause from the rest of the sentence. A space was added to separate two separate words.
- A comma was added to separate the nonrestrictive clause from the rest of the sentence.",human,wiki_test_447
3478702090,8/21/2023 22:55:16,6675704462,8/21/2023 22:52:53,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,-1.0,0.0,0.0,-1.0,,,"So please , it would be fair <mark>{, that=>for}</mark> you <mark>{=>to}</mark> give <mark>{=>me}</mark> my money back .","- ""that"" was changed to ""for.""
- A ""to"" was inserted before ""give"" in order for it to be grammatical.
- ""me"" was inserted after give since the verb give is a double object verb and requires two objects after it.",human,"- Here, 'that' is replaced with 'for' to create a more grammatically correct sentence.
- The addition of 'to' is necessary to create a grammatically correct sentence.
- 'My' replaces 'the' to make the sentence more specific.",llm,fce_dev_737
3478702090,8/22/2023 14:55:24,6676055995,8/22/2023 14:53:36,False,cf_internal,0.8479,47230220,US,New York,Tonawanda,76.180.156.178,False,0.0,0.0,0.0,0.0,,,"So please , it would be fair <mark>{, that=>for}</mark> you <mark>{=>to}</mark> give <mark>{=>me}</mark> my money back .","- ""that"" was changed to ""for.""
- A ""to"" was inserted before ""give"" in order for it to be grammatical.
- ""me"" was inserted after give since the verb give is a double object verb and requires two objects after it.",human,"- Here, 'that' is replaced with 'for' to create a more grammatically correct sentence.
- The addition of 'to' is necessary to create a grammatically correct sentence.
- 'My' replaces 'the' to make the sentence more specific.",llm,fce_dev_737
3478702090,8/22/2023 21:13:14,6676170051,8/22/2023 21:10:19,False,cf_internal,0.863,47229650,US,Oklahoma,Owasso,99.32.96.57,False,-1.0,0.0,-1.0,-1.0,Explanation 1 has confusing punctuation,,"So please , it would be fair <mark>{, that=>for}</mark> you <mark>{=>to}</mark> give <mark>{=>me}</mark> my money back .","- ""that"" was changed to ""for.""
- A ""to"" was inserted before ""give"" in order for it to be grammatical.
- ""me"" was inserted after give since the verb give is a double object verb and requires two objects after it.",human,"- Here, 'that' is replaced with 'for' to create a more grammatically correct sentence.
- The addition of 'to' is necessary to create a grammatically correct sentence.
- 'My' replaces 'the' to make the sentence more specific.",llm,fce_dev_737
3478702091,8/16/2023 22:47:10,6674294219,8/16/2023 22:47:01,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,0.0,0.0,0.0,0.0,,,"Do you know <mark>{"" Radio Head ""=>Radiohead}</mark> ?","- ""Radiohead"" is the correct spelling of the band's name, so the space between ""Radio"" and ""Head"" needs to be removed.",llm,"- The correct spelling of the band is ""Radiohead.""",human,fce_test_782
3478702091,8/17/2023 18:32:49,6674643313,8/17/2023 18:32:37,False,cf_internal,0.8644,47232494,US,Georgia,Toccoa,67.140.212.15,False,0.0,0.0,0.0,0.0,,,"Do you know <mark>{"" Radio Head ""=>Radiohead}</mark> ?","- ""Radiohead"" is the correct spelling of the band's name, so the space between ""Radio"" and ""Head"" needs to be removed.",llm,"- The correct spelling of the band is ""Radiohead.""",human,fce_test_782
3478702092,7/30/2023 16:20:17,6668488002,7/30/2023 16:18:50,False,cf_internal,0.8535,47231636,US,North Carolina,Greensboro,24.199.203.198,False,-1.0,0.0,1.0,-1.0,,,"In doing so <mark>{=>,}</mark> the Galtieri government hoped to <mark>{mobilise=>mobilize}</mark> Argentines ' long-standing patriotic feelings towards the islands and thus divert public attention from the country 's chronic economic problems and the regime 's ongoing human rights violations .","- A comma is necessary after an introductory phrase.
- The spelling of ""mobilise"" was changed to the American English spelling ""mobilize"".",llm,"- A comma was inserted to set apart an introductory clause. This is optional because the phrase has less than four words.
- ""Mobilize"" is the American English spelling of ""mobilise.""",human,wiki_test_824
3478702092,8/2/2023 09:37:24,6669705279,8/2/2023 09:35:15,False,cf_internal,0.8865,47306603,PH,Metro Manila,San Juan,180.190.75.115,False,0.0,0.0,1.0,1.0,,,"In doing so <mark>{=>,}</mark> the Galtieri government hoped to <mark>{mobilise=>mobilize}</mark> Argentines ' long-standing patriotic feelings towards the islands and thus divert public attention from the country 's chronic economic problems and the regime 's ongoing human rights violations .","- A comma is necessary after an introductory phrase.
- The spelling of ""mobilise"" was changed to the American English spelling ""mobilize"".",llm,"- A comma was inserted to set apart an introductory clause. This is optional because the phrase has less than four words.
- ""Mobilize"" is the American English spelling of ""mobilise.""",human,wiki_test_824
3478702092,8/2/2023 19:06:35,6669878212,8/2/2023 19:05:22,False,cf_internal,0.8273,47322386,RO,Bucuresti,Bucharest,5.12.20.129,False,0.0,0.0,1.0,0.0,,,"In doing so <mark>{=>,}</mark> the Galtieri government hoped to <mark>{mobilise=>mobilize}</mark> Argentines ' long-standing patriotic feelings towards the islands and thus divert public attention from the country 's chronic economic problems and the regime 's ongoing human rights violations .","- A comma is necessary after an introductory phrase.
- The spelling of ""mobilise"" was changed to the American English spelling ""mobilize"".",llm,"- A comma was inserted to set apart an introductory clause. This is optional because the phrase has less than four words.
- ""Mobilize"" is the American English spelling of ""mobilise.""",human,wiki_test_824
3478702094,8/21/2023 22:51:55,6675703820,8/21/2023 22:51:43,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,-1.0,0.0,0.0,-1.0,,,They ca n't communicate with ordinary children <mark>{and=>or}</mark> attend ordinary schools .,"- ""Or"" is usually used instead of ""and"" in negative contexts, such as coming after ""can't.""",human,"- ""Or"" is more appropriate here than ""and"" because the sentence is contrasting two things that cannot be done together.",llm,fce_test_297
3478702094,8/22/2023 14:45:32,6676053604,8/22/2023 14:45:16,False,cf_internal,0.8479,47230220,US,New York,Tonawanda,76.180.156.178,False,0.0,0.0,0.0,0.0,,,They ca n't communicate with ordinary children <mark>{and=>or}</mark> attend ordinary schools .,"- ""Or"" is usually used instead of ""and"" in negative contexts, such as coming after ""can't.""",human,"- ""Or"" is more appropriate here than ""and"" because the sentence is contrasting two things that cannot be done together.",llm,fce_test_297
3478702094,8/22/2023 21:09:18,6676169773,8/22/2023 21:08:30,False,cf_internal,0.863,47229650,US,Oklahoma,Owasso,99.32.96.57,False,-1.0,0.0,-1.0,-1.0,,,They ca n't communicate with ordinary children <mark>{and=>or}</mark> attend ordinary schools .,"- ""Or"" is usually used instead of ""and"" in negative contexts, such as coming after ""can't.""",human,"- ""Or"" is more appropriate here than ""and"" because the sentence is contrasting two things that cannot be done together.",llm,fce_test_297
3478702095,8/13/2023 17:09:14,6673275339,8/13/2023 17:08:46,False,cf_internal,0.8644,47232494,US,Georgia,Toccoa,67.140.212.15,False,0.0,0.0,0.0,0.0,,,The route consists of <mark>{Many=>many}</mark> named <mark>{segmants=>segments}</mark> .,"- 'Many' was changed to lowercase because it is not a proper noun.
- 'Segmants' was corrected to 'segments' by changing the misspelled word to the correct spelling.",llm,"- The word ""many"" was changed to lowercase because it is not a proper noun, so it is not capitalized in English.
- A spelling error was corrected. The correct spelling is ""segments.""",human,wiki_test_546
3478702095,8/13/2023 19:17:15,6673280225,8/13/2023 19:16:30,False,cf_internal,0.8801,47306291,GR,Attica,Athens,94.65.58.199,False,0.0,0.0,0.0,0.0,,,The route consists of <mark>{Many=>many}</mark> named <mark>{segmants=>segments}</mark> .,"- 'Many' was changed to lowercase because it is not a proper noun.
- 'Segmants' was corrected to 'segments' by changing the misspelled word to the correct spelling.",llm,"- The word ""many"" was changed to lowercase because it is not a proper noun, so it is not capitalized in English.
- A spelling error was corrected. The correct spelling is ""segments.""",human,wiki_test_546
3478702097,8/6/2023 21:38:28,6671152534,8/6/2023 21:37:39,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,-1.0,0.0,0.0,-1.0,,,"Secondly , I <mark>{suppose=>supposed}</mark> the show <mark>{will=>would}</mark> start at 19 : 30 , but it started <mark>{t=>at}</mark> 20 : 15 .","- The verb tense was changed from the present tense ""suppose"" to the past tense ""supposed"" because the time frame described is in the past.
- The modal auxiliary ""will"" is changed to ""would"" because ""will"" conveys future tense, while the sentence refers to an event that has already begun.
- The spelling error was corrected. The correct spelling is ""at.""",human,"- 'Suppose' should be changed to 'supposed' to match the past tense of 'started' later in the sentence.
- 'Will' should be changed to 'would' because the sentence is talking about a past event from the perspective of the present.
- 'T' should be changed to 'at' to correct the spelling error.",llm,fce_test_227
3478702097,8/8/2023 13:14:47,6671761504,8/8/2023 13:13:43,False,cf_internal,0.8479,47230220,US,New York,Tonawanda,76.180.156.178,False,0.0,0.0,0.0,0.0,,,"Secondly , I <mark>{suppose=>supposed}</mark> the show <mark>{will=>would}</mark> start at 19 : 30 , but it started <mark>{t=>at}</mark> 20 : 15 .","- The verb tense was changed from the present tense ""suppose"" to the past tense ""supposed"" because the time frame described is in the past.
- The modal auxiliary ""will"" is changed to ""would"" because ""will"" conveys future tense, while the sentence refers to an event that has already begun.
- The spelling error was corrected. The correct spelling is ""at.""",human,"- 'Suppose' should be changed to 'supposed' to match the past tense of 'started' later in the sentence.
- 'Will' should be changed to 'would' because the sentence is talking about a past event from the perspective of the present.
- 'T' should be changed to 'at' to correct the spelling error.",llm,fce_test_227
3478702097,8/8/2023 18:17:06,6671808153,8/8/2023 18:16:20,False,cf_internal,0.8623,47306292,US,Oregon,Portland,67.42.150.249,False,0.0,0.0,-1.0,-1.0,,,"Secondly , I <mark>{suppose=>supposed}</mark> the show <mark>{will=>would}</mark> start at 19 : 30 , but it started <mark>{t=>at}</mark> 20 : 15 .","- The verb tense was changed from the present tense ""suppose"" to the past tense ""supposed"" because the time frame described is in the past.
- The modal auxiliary ""will"" is changed to ""would"" because ""will"" conveys future tense, while the sentence refers to an event that has already begun.
- The spelling error was corrected. The correct spelling is ""at.""",human,"- 'Suppose' should be changed to 'supposed' to match the past tense of 'started' later in the sentence.
- 'Will' should be changed to 'would' because the sentence is talking about a past event from the perspective of the present.
- 'T' should be changed to 'at' to correct the spelling error.",llm,fce_test_227
3478702098,8/4/2023 22:18:51,6670876807,8/4/2023 22:18:04,False,cf_internal,0.8728,47329474,US,New York,Brooklyn,74.71.141.13,False,0.0,0.0,1.0,0.0,,,"In a December 2013 interview , Demakos stated <mark>{the=>that}</mark> the band was working on a follow-up album <mark>{=>,}</mark> entitled "" Sophomore Slump <mark>{=>,}</mark> "" and $ 140 of their $ 700 000 goal had been raised .","- The spelling mistake ""the"" was corrected to ""that.""
- Commas were inserted to mark the phrase ""entitled ' Sophmore Slump"" as nonessential information.",human,"- The first ""the"" was changed to ""that"" to introduce the reported speech clause.
- A comma was added after ""album"" to separate the appositive phrase ""entitled 'Sophomore Slump'.""
- A comma was added after ""Sophomore Slump"" to separate the appositive phrase from the rest of the sentence.",llm,wiki_dev_757
