id,errant_original_string,errant_revised_string,errant_error_type,algorithm_n_revisions,original,revised,algorithm_aligned
fce_dev_626,theatre,theater,R:MORPH,2,"The discounts were n't available and your theatre restaurant was n't open , because the owners were for holidays .","The discounts were n't available and your theater restaurant was n't open , because the owners were on vacation .","The discounts were n't available and your {theatre=>theater} restaurant was n't open , because the owners were {for holidays=>on vacation} ."
fce_dev_626,for,on,R:PREP,2,"The discounts were n't available and your theatre restaurant was n't open , because the owners were for holidays .","The discounts were n't available and your theater restaurant was n't open , because the owners were on vacation .","The discounts were n't available and your {theatre=>theater} restaurant was n't open , because the owners were {for holidays=>on vacation} ."
fce_dev_626,holidays,vacation,R:NOUN,2,"The discounts were n't available and your theatre restaurant was n't open , because the owners were for holidays .","The discounts were n't available and your theater restaurant was n't open , because the owners were on vacation .","The discounts were n't available and your {theatre=>theater} restaurant was n't open , because the owners were {for holidays=>on vacation} ."
fce_test_773,have more,save,R:OTHER,2,Another aspect is that people have more time if they have a telephone .,Another aspect is that people save time if they have a phone .,Another aspect is that people {have more=>save} time if they have a {telephone=>phone} .
fce_test_773,telephone,phone,R:NOUN,2,Another aspect is that people have more time if they have a telephone .,Another aspect is that people save time if they have a phone .,Another aspect is that people {have more=>save} time if they have a {telephone=>phone} .
fce_test_581,contains,includes,R:VERB,5,"It contains a wide range of activities for example , sightseeing , river trip , visiting science museum and gallery , shopping .","It includes a wide range of activities , for example , sightseeing , a river trip , visiting the science museum and gallery , and shopping .","It {contains=>includes} a wide range of activities {=>,} for example , sightseeing , {=>a} river trip , visiting {=>the} science museum and gallery , {=>and} shopping ."
fce_test_581,,",",M:PUNCT,5,"It contains a wide range of activities for example , sightseeing , river trip , visiting science museum and gallery , shopping .","It includes a wide range of activities , for example , sightseeing , a river trip , visiting the science museum and gallery , and shopping .","It {contains=>includes} a wide range of activities {=>,} for example , sightseeing , {=>a} river trip , visiting {=>the} science museum and gallery , {=>and} shopping ."
fce_test_581,,a,M:DET,5,"It contains a wide range of activities for example , sightseeing , river trip , visiting science museum and gallery , shopping .","It includes a wide range of activities , for example , sightseeing , a river trip , visiting the science museum and gallery , and shopping .","It {contains=>includes} a wide range of activities {=>,} for example , sightseeing , {=>a} river trip , visiting {=>the} science museum and gallery , {=>and} shopping ."
fce_test_581,,the,M:DET,5,"It contains a wide range of activities for example , sightseeing , river trip , visiting science museum and gallery , shopping .","It includes a wide range of activities , for example , sightseeing , a river trip , visiting the science museum and gallery , and shopping .","It {contains=>includes} a wide range of activities {=>,} for example , sightseeing , {=>a} river trip , visiting {=>the} science museum and gallery , {=>and} shopping ."
fce_test_581,,and,M:CONJ,5,"It contains a wide range of activities for example , sightseeing , river trip , visiting science museum and gallery , shopping .","It includes a wide range of activities , for example , sightseeing , a river trip , visiting the science museum and gallery , and shopping .","It {contains=>includes} a wide range of activities {=>,} for example , sightseeing , {=>a} river trip , visiting {=>the} science museum and gallery , {=>and} shopping ."
wiki_test_805,cna,can,R:SPELL,2,"At worse , it will give us areas for improvement so we cna work towards that ultimate goal adn at best , it will get the article featured .","At worse , it will give us areas for improvement so we can work towards that ultimate goal and at best , it will get the article featured .","At worse , it will give us areas for improvement so we {cna=>can} work towards that ultimate goal {adn=>and} at best , it will get the article featured ."
wiki_test_805,adn,and,R:SPELL,2,"At worse , it will give us areas for improvement so we cna work towards that ultimate goal adn at best , it will get the article featured .","At worse , it will give us areas for improvement so we can work towards that ultimate goal and at best , it will get the article featured .","At worse , it will give us areas for improvement so we {cna=>can} work towards that ultimate goal {adn=>and} at best , it will get the article featured ."
wiki_dev_563,either,,U:CONJ,1,"These activities clearly involve , in each case , either acts of violence that the United States either condoned , initiated , or enabled through political protection of the instigators .","These activities clearly involve , in each case , acts of violence that the United States either condoned , initiated , or enabled through political protection of the instigators .","These activities clearly involve , in each case , {either=>} acts of violence that the United States either condoned , initiated , or enabled through political protection of the instigators ."
wiki_dev_515,is,,U:VERB,3,"The dress white uniform is consists of a stand-collar white tunic , white , and white dress shoes .",The dress white uniform consists of a stand collar white tunic and white dress shoes .,"The dress white uniform {is=>} consists of a {stand-collar=>stand collar} white tunic {, white ,=>} and white dress shoes ."
wiki_dev_515,stand-collar,stand collar,R:OTHER,3,"The dress white uniform is consists of a stand-collar white tunic , white , and white dress shoes .",The dress white uniform consists of a stand collar white tunic and white dress shoes .,"The dress white uniform {is=>} consists of a {stand-collar=>stand collar} white tunic {, white ,=>} and white dress shoes ."
wiki_dev_515,", white ,",,U:OTHER,3,"The dress white uniform is consists of a stand-collar white tunic , white , and white dress shoes .",The dress white uniform consists of a stand collar white tunic and white dress shoes .,"The dress white uniform {is=>} consists of a {stand-collar=>stand collar} white tunic {, white ,=>} and white dress shoes ."
wiki_test_185,,",",M:PUNCT,1,"Alexander Emerick Jones ( born February 11 1974 ) is an American radio host , political conspiracy theorist , and filmmaker .","Alexander Emerick Jones ( born February 11 , 1974 ) is an American radio host , political conspiracy theorist , and filmmaker .","Alexander Emerick Jones ( born February 11 {=>,} 1974 ) is an American radio host , political conspiracy theorist , and filmmaker ."
fce_dev_184,Is it,It is,R:WO,1,"Is it normally when you are a star , that everybody wants to know all about you .","It is normal when you are a star , that everybody wants to know all about you .","{Is it normally=>It is normal} when you are a star , that everybody wants to know all about you ."
